Herd1 Herd2 SumAsq
5508 21 37 13486.1989751143
5509 21 19 11661.198453049
5510 21 28 9352.99325313323
5511 21 35 5550.54360552186
5512 21 48 7467.96433539423
5513 21 14 4740.77457728154
5514 21 30 7688.15080878042
5515 21 67 4870.777633529
5516 21 33 7135.01322412741
5517 21 42 5904.61670629976
5518 21 87 3875.0483675068
5519 21 65 7195.93359262953
5520 21 77 18406.4761353618
5521 21 75 5850.13074708128
5522 21 78 10180.9074056079
5523 21 13 10193.5481908438
5524 21 73 13402.6958840025
5525 21 34 9015.48748395219
5526 21 39 4793.24612281747
5527 21 89 4691.82716116026
5528 21 81 6150.986279489
5529 21 68 8188.07814727079
5530 21 40 5164.65624322444
5531 21 91 4649.86654707378
5532 21 66 5283.6704100799
5533 21 61 9762.2325468355
5534 21 7 5224.34377927663
5535 21 46 8376.77291139429
5536 21 92 17624.1613280642
5537 21 63 14256.3970462628
5538 21 53 6259.98367022043
5539 21 41 6364.47792721514
5540 21 71 5158.28675038303
5541 21 62 6555.06023403434
5542 21 90 9550.97858625586
5543 21 26 4289.73132176136
5544 21 59 5831.58622813912
5545 21 15 4659.15520066232
5546 21 9 9646.95368988839
5547 21 36 8964.18730428321
5548 21 1 10651.3172294827
5549 21 51 9598.95756427307
5550 21 25 5580.16121300529
5551 21 94 5261.92568280763
5552 21 43 8751.99780017288
5553 21 27 6841.50505987276
5554 21 88 9795.73180057387
5555 21 57 9679.70592563677
5556 21 56 9742.79717871114
5557 21 21 1035.81154573585
5558 21 97 4634.90952956349
5559 21 76 9133.31115843783
5560 21 11 12648.8326071726
5561 21 3 7829.60312277679
5562 21 86 11355.158991783
5563 21 18 11508.3190438045
5564 21 49 9726.76534297835
5565 21 55 10858.5324132286
5566 21 70 10939.5547347188
5567 21 80 5860.20279993172
5568 21 69 8693.38529659883
5569 21 95 3950.70198286639
5570 21 64 9323.37451230919
5571 21 8 6515.67249958469
5572 21 74 4933.06911835631
5573 21 32 10144.1218681005
5574 21 83 4575.98023288057
5575 21 29 11127.4675713173
5576 21 93 5578.07247336619
5577 21 72 7447.455228525
5578 21 100 7053.02259983274
5579 21 99 6815.62226654881
5580 21 22 6629.69248637121
5581 21 58 8163.2960225692
5582 21 96 10784.9188110767
5583 21 17 7540.52922345408
5584 21 10 5961.19240132111
5585 21 6 8661.14679196542
5586 21 4 4022.32531719155
5587 21 5 3824.72830546446
5588 21 79 7324.68815527579
5589 21 38 9655.41023024392
5590 21 54 5332.77280051715
5591 21 47 6939.97769148415
5592 21 52 6497.24964348652
5593 21 50 17765.6304744273
5594 21 16 9643.65517043182
5595 21 85 14845.3545395036
5596 21 45 25398.2397662556
5597 21 44 11814.170705112
5598 21 31 12146.5265440334
5599 21 2 9089.89546562245
5600 21 84 14075.9032522091
5601 21 23 8813.42409210515
5602 97 82 20298.6825958424
5603 97 20 9189.54611955249
5604 97 12 11746.7846076859
5605 97 60 8294.28773786413
5606 97 24 5362.03621697438
5607 97 98 6354.95505064932
5608 97 37 14732.4742785004
5609 97 19 12823.7700725235
5610 97 28 10398.2630796505
5611 97 35 6365.36400581834
5612 97 48 8406.48763625182
5613 97 14 5496.45808100132
5614 97 30 8642.4881627454
5615 97 67 5631.61218560568
5616 97 33 8051.89754186779
5617 97 42 6747.69074623826
5618 97 87 4560.21457136696
5619 97 65 8120.07862468579
5620 97 77 19864.6808208335
5621 97 75 6673.3976186882
5622 97 78 11273.5266949776
5623 97 13 11296.9039873305
5624 97 73 14635.1643370787
5625 97 34 10053.328942949
5626 97 39 5553.72682802099
5627 97 89 5436.99276956282
5628 97 81 6999.85079041946
5629 97 68 9163.4738837569
5630 97 40 5942.06372572888
5631 97 91 5386.67875340846
5632 97 66 6079.47810365029
5633 97 61 10837.0298592042
5634 97 7 6001.34394969604
5635 97 46 9371.65375007826
5636 97 92 19042.6420794598
5637 97 63 15535.5793292049
5638 97 53 7108.21911522798
5639 97 41 7241.79557282738
5640 97 71 5941.17893203176
5641 97 62 7439.12153576696
5642 97 90 10612.3395646248
5643 97 26 4999.2647664479
5644 97 59 6663.66833670282
5645 97 15 5398.47922543795
5646 97 9 10708.4403874516
5647 97 36 9984.69173180367
5648 97 1 11764.3047921462
5649 97 51 10666.783116478
5650 97 25 6383.56097100782
5651 97 94 6049.54366163653
5652 97 43 9766.93185237979
5653 97 27 7739.51683914348
5654 97 88 10859.4999372673
5655 97 57 10752.023398161
5656 97 56 10789.3633383805
5657 97 21 4634.90952956349
5658 97 97 1398.13332100675
5659 97 76 10167.6555494262
5660 97 11 13843.2299443873
5661 97 3 8792.28123404234
5662 97 86 12505.3103266829
5663 97 18 12657.0486503246
5664 97 49 10797.9932401392
5665 97 55 11978.7898987728
5666 97 70 12068.9065232871
5667 97 80 6698.37055196484
5668 97 69 9695.25840312939
5669 97 95 4631.4911155983
5670 97 64 10353.7965088182
5671 97 8 7382.27260038836
5672 97 74 5693.35436005675
5673 97 32 11237.0566868221
5674 97 83 5309.63205702199
5675 97 29 12251.1765240052
5676 97 93 6391.59814051768
5677 97 72 8380.25509545759
5678 97 100 7960.30333560535
5679 97 99 7702.76467438631
5680 97 22 7513.72598423838
5681 97 58 9129.93652255383
5682 97 96 11888.2614584991
5683 97 17 8478.33100215371
5684 97 10 6798.15372016313
5685 97 6 9664.30800747853
5686 97 4 4713.35153996868
5687 97 5 4503.69018386096
5688 97 79 8249.03716720472
5689 97 38 10703.6602383375
5690 97 54 6131.25075033567
5691 97 47 7848.74667803107
5692 97 52 7361.39540838995
5693 97 50 19176.8631542634
5694 97 16 10682.316761204
5695 97 85 16139.1575545729
5696 97 45 27088.0832275002
5697 97 44 12969.2276525514
5698 97 31 13317.0891147011
5699 97 2 10119.5460635936
5700 97 84 15333.4123333881
5701 97 23 9817.11326115579
5702 76 82 28886.2029728432
5703 76 20 15209.8176811015
5704 76 12 18447.4759202446
5705 76 60 14069.200182709
5706 76 24 10143.9018546124
5707 76 98 11480.9167426972
5708 76 37 22175.1263290852
5709 76 19 19792.3535288557
5710 76 28 16748.3521298967
5711 76 35 11505.3983678917
5712 76 48 14202.1002004994
5713 76 14 10315.5996992794
5714 76 30 14510.5232231218
5715 76 67 10512.0007695909
5716 76 33 13742.398005054
5717 76 42 11999.3807525675
5718 76 87 9019.58369053955
5719 76 65 13825.3739404095
5720 76 77 28368.1288921486
5721 76 75 11919.2996753342
5722 76 78 17859.8416818943
5723 76 13 17878.3204828746
5724 76 73 22049.8317697993
5725 76 34 16313.8000570961
5726 76 39 10411.5974557111
5727 76 89 10252.3035717108
5728 76 81 12359.8037034897
5729 76 68 15169.5654016224
5730 76 40 10936.2279391002
5731 76 91 10192.269656174
5732 76 66 11122.1723103761
5733 76 61 17297.8817230637
5734 76 7 11011.4396051437
5735 76 46 15446.0062409115
5736 76 92 27377.5947383791
5737 76 63 23148.7898448461
5738 76 53 12505.6628455491
5739 76 41 12666.5479308133
5740 76 71 10935.3095511658
5741 76 62 12933.0693110394
5742 76 90 17033.1492235948
5743 76 26 9643.78768982364
5744 76 59 11920.1294564505
5745 76 15 10195.4002839854
5746 76 9 17142.5736897844
5747 76 36 16231.9760548973
5748 76 1 18494.9039814123
5749 76 51 17103.9580836379
5750 76 25 11535.7768203272
5751 76 94 11096.8749974268
5752 76 43 15970.353298884
5753 76 27 13335.90929474
5754 76 88 17351.9756573087
5755 76 57 17209.5507003439
5756 76 56 17240.9148522798
5757 76 21 9133.31115843783
5758 76 97 10167.6555494262
5759 76 76 4214.78744177346
5760 76 11 21059.8752057898
5761 76 3 14693.9544036798
5762 76 86 19398.5219264447
5763 76 18 19605.9083646375
5764 76 49 17274.44588947
5765 76 55 18754.8462115279
5766 76 70 18855.4965954649
5767 76 80 11959.0652729343
5768 76 69 15865.9684358766
5769 76 95 9128.16831018665
5770 76 64 16712.5157928468
5771 76 8 12852.3362588961
5772 76 74 10599.7324677412
5773 76 32 17809.4446671015
5774 76 83 10071.7692769059
5775 76 29 19093.268336773
5776 76 93 11554.7179795209
5777 76 72 14178.3512306234
5778 76 100 13625.6559939807
5779 76 99 13281.3320894332
5780 76 22 13041.306028446
5781 76 58 15124.1322259125
5782 76 96 18640.6116062121
5783 76 17 14302.4646044715
5784 76 10 12087.9972296489
5785 76 6 15818.2974615691
5786 76 4 9244.90296603363
5787 76 5 8946.80552911414
5788 76 79 14001.4008150652
5789 76 38 17149.9522559451
5790 76 54 11195.1591901073
5791 76 47 13477.6107471592
5792 76 52 12846.4964235885
5793 76 50 27552.3183123556
5794 76 16 17128.8148060834
5795 76 85 23881.8005048168
5796 76 45 36896.0671176693
5797 76 44 19997.0641257946
5798 76 31 20431.7237354607
5799 76 2 16421.6644483569
5800 76 84 22901.4564304736
5801 76 23 16038.6134148757
5802 11 82 34856.9852861041
5803 11 20 19631.7713856196
5804 11 12 23294.7634121066
5805 11 60 18315.887225151
5806 11 24 13791.4195982313
5807 11 98 15355.4766742065
5808 11 37 27439.8638022938
5809 11 19 24813.5595418064
5810 11 28 21373.6292626914
5811 11 35 15383.6777351562
5812 11 48 18482.4575425176
5813 11 14 14012.103216425
5814 11 30 18812.9233334742
5815 11 67 14235.0172939595
5816 11 33 17942.9109639905
5817 11 42 15952.2245090999
5818 11 87 12503.143596165
5819 11 65 18052.9739944151
5820 11 77 34277.1923317103
5821 11 75 15885.3719447876
5822 11 78 22633.0774283032
5823 11 13 22630.7962246741
5824 11 73 27323.8658168498
5825 11 34 20876.6629003686
5826 11 39 14104.7822389498
5827 11 89 13930.4221116474
5828 11 81 16380.9313622146
5829 11 68 19613.5619359947
5830 11 40 14726.5912837745
5831 11 91 13854.5148128253
5832 11 66 14949.5853142951
5833 11 61 22016.9222627584
5834 11 7 14842.4547973646
5835 11 46 19901.8535835831
5836 11 92 33218.5928560923
5837 11 63 28526.4384695599
5838 11 53 16547.4506990674
5839 11 41 16725.2520447698
5840 11 71 14733.5292876115
5841 11 62 17039.7566899114
5842 11 90 21692.2060626192
5843 11 26 13233.3209969396
5844 11 59 15847.8137230389
5845 11 15 13871.2136904063
5846 11 9 21835.3051569672
5847 11 36 20790.5778274326
5848 11 1 23310.8735012357
5849 11 51 21765.0927891616
5850 11 25 15439.0513355965
5851 11 94 14905.3193708295
5852 11 43 20493.7360503304
5853 11 27 17493.8346552834
5854 11 88 22077.4806254384
5855 11 57 21879.7116881549
5856 11 56 21968.351419971
5857 11 21 12648.8326071726
5858 11 97 13843.2299443873
5859 11 76 21059.8752057898
5860 11 11 6685.55201754749
5861 11 3 19062.627857141
5862 11 86 24363.6583255165
5863 11 18 24576.3899418405
5864 11 49 21962.8231453792
5865 11 55 23639.2711775597
5866 11 70 23751.8796028897
5867 11 80 15897.6140084428
5868 11 69 20387.8235278333
5869 11 95 12639.0687568263
5870 11 64 21336.5457934486
5871 11 8 16951.7910295966
5872 11 74 14347.3425084774
5873 11 32 22566.0051623682
5874 11 83 13743.1462287134
5875 11 29 24024.4333896618
5876 11 93 15433.8510596128
5877 11 72 18442.9070733153
5878 11 100 17822.8726733822
5879 11 99 17436.9992365886
5880 11 22 17141.7484755425
5881 11 58 19561.1689360168
5882 11 96 23528.4228964377
5883 11 17 18605.304952816
5884 11 10 16051.4564518946
5885 11 6 20321.6946174659
5886 11 4 12754.3599646271
5887 11 5 12415.4445354629
5888 11 79 18260.7771722693
5889 11 38 21841.134495171
5890 11 54 15025.7442994085
5891 11 47 17654.0422587784
5892 11 52 16936.0302786075
5893 11 50 33399.0021834124
5894 11 16 21822.7613475486
5895 11 85 29355.1541705949
5896 11 45 43596.0626331472
5897 11 44 25018.6177521561
5898 11 31 25503.6797860635
5899 11 2 20977.7805872699
5900 11 84 28254.1244347909
5901 11 23 20557.78944138
5902 3 82 26506.0227994196
5903 3 20 13494.800173022
5904 3 12 16558.4773295922
5905 3 60 12432.6180219935
5906 3 24 8760.30124945412
5907 3 98 9999.86234174056
5908 3 37 20100.7759764888
5909 3 19 17841.2648574532
5910 3 28 14951.3721306514
5911 3 35 10023.3058542475
5912 3 48 12547.1127084753
5913 3 14 8911.69868647539
5914 3 30 12835.0879730346
5915 3 67 9104.36550098599
5916 3 33 12114.6914319619
5917 3 42 10470.2395521757
5918 3 87 7708.7003620498
5919 3 65 12206.3555669012
5920 3 77 26015.6715041695
5921 3 75 10418.964403147
5922 3 78 16007.0403518779
5923 3 13 16021.8748920208
5924 3 73 19999.6389917303
5925 3 34 14544.5947856034
5926 3 39 9004.85449915663
5927 3 89 8858.93609127344
5928 3 81 10824.9859919
5929 3 68 13467.9389624549
5930 3 40 9498.05040253907
5931 3 91 8806.39154427725
5932 3 66 9680.63024407697
5933 3 61 15482.0846781502
5934 3 7 9580.25273204263
5935 3 46 13719.2455893322
5936 3 92 25093.6503832867
5937 3 63 21027.3676361823
5938 3 53 10969.9577803744
5939 3 41 11112.6806096737
5940 3 71 9502.57181914956
5941 3 62 11369.9144864726
5942 3 90 15220.5671790562
5943 3 26 8297.26622600538
5944 3 59 10411.8737444963
5945 3 15 8807.1000658892
5946 3 9 15341.7954981689
5947 3 36 14477.0461558503
5948 3 1 16613.3811834493
5949 3 51 15282.561371649
5950 3 25 10073.129541086
5951 3 94 9641.06140404006
5952 3 43 14229.8923310087
5953 3 27 11743.4113353268
5954 3 88 15534.1134991515
5955 3 57 15398.649754299
5956 3 56 15439.81388157
5957 3 21 7829.60312277679
5958 3 97 8792.28123404234
5959 3 76 14693.9544036798
5960 3 11 19062.627857141
5961 3 3 3343.37192095467
5962 3 86 17483.6538771206
5963 3 18 17685.9521383738
5964 3 49 15456.307848412
5965 3 55 16865.7434498038
5966 3 70 16960.2757966443
5967 3 80 10442.2935650386
5968 3 69 14136.8899211022
5969 3 95 7825.72536701035
5970 3 64 14936.3140552635
5971 3 8 11313.3230832864
5972 3 74 9196.56598680992
5973 3 32 15970.0756632716
5974 3 83 8704.14093944401
5975 3 29 17180.5289881803
5976 3 93 10063.7877750145
5977 3 72 12534.4241777008
5978 3 100 12013.7815269961
5979 3 99 11698.5301068568
5980 3 22 11467.9461518196
5981 3 58 13435.5262183635
5982 3 96 16757.0608021257
5983 3 17 12653.9895666292
5984 3 10 10581.3588246081
5985 3 6 14087.7336984596
5986 3 4 7925.21366044592
5987 3 5 7655.75649478051
5988 3 79 12383.9904727831
5989 3 38 15352.5120980851
5990 3 54 9750.18955759761
5991 3 47 11886.8375882404
5992 3 52 11288.9204641064
5993 3 50 25258.7236865993
5994 3 16 15326.6409593549
5995 3 85 21755.7990343597
5996 3 45 34234.4594562671
5997 3 44 18039.1927343181
5998 3 31 18452.3047424504
5999 3 2 14656.8502250338
6000 3 84 20814.2291178791
6001 3 23 14292.5030358159
6002 86 82 32743.9703072556
6003 86 20 18020.3413306098
6004 86 12 21525.3939119783
6005 86 60 16791.3143459614
6006 86 24 12471.7869507973
6007 86 98 13944.3912692888
6008 86 37 25543.5668582758
6009 86 19 22978.6760353329
6010 86 28 19691.6726803889
6011 86 35 13970.0045139406
6012 86 48 16931.7114077529
6013 86 14 12645.7544908247
6014 86 30 17258.9355280541
6015 86 67 12890.4719413447
6016 86 33 16418.8870598777
6017 86 42 14499.1846457871
6018 86 87 11213.6497456348
6019 86 65 16509.4108812821
6020 86 77 32177.3457413452
6021 86 75 14440.1642571564
6022 86 78 20913.7039382527
6023 86 13 20931.4182067093
6024 86 73 25425.5460941216
6025 86 34 19234.4887669944
6026 86 39 12767.829735412
6027 86 89 12598.5058195489
6028 86 81 14919.4584373197
6029 86 68 18001.6130591697
6030 86 40 13348.4067704265
6031 86 91 12521.8539024861
6032 86 66 13553.3038624834
6033 86 61 20303.8569993975
6034 86 7 13441.3740824073
6035 86 46 18286.5665197412
6036 86 92 31151.9206650272
6037 86 63 26606.5573593183
6038 86 53 15085.1798627088
6039 86 41 15251.0384153835
6040 86 71 13351.6485987245
6041 86 62 15546.8750282258
6042 86 90 20009.1081137355
6043 86 26 11924.7254409165
6044 86 59 14428.2035792874
6045 86 15 12537.1715533433
6046 86 9 20142.7568531188
6047 86 36 19151.4979751899
6048 86 1 21600.7670601114
6049 86 51 20094.4103611346
6050 86 25 14019.7864270049
6051 86 94 13512.6491846065
6052 86 43 18859.359031098
6053 86 27 15987.0067527054
6054 86 88 20364.0525245856
6055 86 57 20212.1168936391
6056 86 56 20249.7296588045
6057 86 21 11355.158991783
6058 86 97 12505.3103266829
6059 86 76 19398.5219264447
6060 86 11 24363.6583255165
6061 86 3 17483.6538771206
6062 86 86 5760.70549963015
6063 86 18 22803.3819404859
6064 86 49 20265.3238289323
6065 86 55 21881.2485185633
6066 86 70 21992.8397375109
6067 86 80 14474.7284066328
6068 86 69 18760.0833648048
6069 86 95 11348.1682416057
6070 86 64 19671.3201092808
6071 86 8 15476.9013390142
6072 86 74 12990.9430823343
6073 86 32 20878.5072199964
6074 86 83 12394.3842833649
6075 86 29 22249.5171739475
6076 86 93 14025.4129457231
6077 86 72 16903.0026835527
6078 86 100 16311.5907834413
6079 86 99 15940.3903802405
6080 86 22 15663.1157452125
6081 86 58 17962.1798918929
6082 86 96 21769.2910764822
6083 86 17 17046.6722449476
6084 86 10 14623.9476065552
6085 86 6 18708.9684642382
6086 86 4 11481.3696687516
6087 86 5 11144.6596231383
6088 86 79 16729.4493087338
6089 86 38 20146.4754148281
6090 86 54 13632.9205238088
6091 86 47 16147.3922135245
6092 86 52 15465.0783530557
6093 86 50 31328.2148166707
6094 86 16 20123.6519431195
6095 86 85 27407.8912496777
6096 86 45 41250.0533524302
6097 86 44 23218.2029665331
6098 86 31 23683.1696338985
6099 86 2 19350.9096010938
6100 86 84 26350.6402429619
6101 86 23 18934.1187729029
6102 18 82 32971.5318266111
6103 18 20 18204.1096172991
6104 18 12 21720.0389569056
6105 18 60 16977.4975903073
6106 18 24 12631.3971863803
6107 18 98 14104.9136870538
6108 18 37 25778.2697394602
6109 18 19 23192.1041402888
6110 18 28 19874.4699518331
6111 18 35 14138.5627336242
6112 18 48 17097.8635888307
6113 18 14 12799.6580136113
6114 18 30 17436.2484547533
6115 18 67 13039.1692197971
6116 18 33 16602.8986634715
6117 18 42 14646.0766196371
6118 18 87 11342.4054273409
6119 18 65 16692.2855664918
6120 18 77 32430.7673651871
6121 18 75 14587.7717354244
6122 18 78 21096.601944093
6123 18 13 21108.8248568628
6124 18 73 25659.3485072059
6125 18 34 19419.2931248753
6126 18 39 12916.0481496253
6127 18 89 12749.2782938957
6128 18 81 15080.2061590329
6129 18 68 18173.5588024434
6130 18 40 13507.8568735163
6131 18 91 12696.6982748585
6132 18 66 13723.7463801931
6133 18 61 20486.6759405885
6134 18 7 13600.9165201669
6135 18 46 18455.4060469954
6136 18 92 31390.2889713668
6137 18 63 26824.9303832772
6138 18 53 15261.2921789811
6139 18 41 15409.1225010844
6140 18 71 13520.9308363893
6141 18 62 15708.9536420196
6142 18 90 20200.1205729467
6143 18 26 12080.3027647319
6144 18 59 14594.3911035923
6145 18 15 12686.6098408457
6146 18 9 20322.5055985124
6147 18 36 19347.9327191437
6148 18 1 21823.5619211418
6149 18 51 20280.4860308841
6150 18 25 14204.0006524515
6151 18 94 13688.272130854
6152 18 43 19062.0119944946
6153 18 27 16172.2417728227
6154 18 88 20568.9629052751
6155 18 57 20421.0890602587
6156 18 56 20449.6952722281
6157 18 21 11508.3190438045
6158 18 97 12657.0486503246
6159 18 76 19605.9083646375
6160 18 11 24576.3899418405
6161 18 3 17685.9521383738
6162 18 86 22803.3819404859
6163 18 18 5871.58901643049
6164 18 49 20472.5476650062
6165 18 55 22097.0082042371
6166 18 70 22204.9386320926
6167 18 80 14638.8280500154
6168 18 69 18961.4341935593
6169 18 95 11501.488929262
6170 18 64 19879.2649728299
6171 18 8 15666.4366337302
6172 18 74 13152.1465689834
6173 18 32 21068.6704683587
6174 18 83 12553.3064697939
6175 18 29 22457.324331419
6176 18 93 14187.7003820628
6177 18 72 17099.4287807084
6178 18 100 16500.6125684045
6179 18 99 16122.6128096484
6180 18 22 15849.8102382685
6181 18 58 18152.2158106258
6182 18 96 21973.1254877189
6183 18 17 17234.765228141
6184 18 10 14806.418511429
6185 18 6 18895.8799237673
6186 18 4 11626.8173942965
6187 18 5 11295.63926957
6188 18 79 16916.6570526231
6189 18 38 20355.1547512736
6190 18 54 13805.1758093956
6191 18 47 16330.610582709
6192 18 52 15651.4864691016
6193 18 50 31586.001207854
6194 18 16 20319.1002079892
6195 18 85 27655.4300770549
6196 18 45 41520.0875956382
6197 18 44 23433.0431367536
6198 18 31 23904.4745104243
6199 18 2 19547.0329650659
6200 18 84 26599.1581669634
6201 18 23 19137.0652334019
6202 49 82 29946.8273023777
6203 49 20 15964.1365469194
6204 49 12 19287.0131969194
6205 49 60 14804.2708852627
6206 49 24 10777.9466711326
6207 49 98 12150.7149677603
6208 49 37 23107.7545893954
6209 49 19 20671.5915768513
6210 49 28 17545.8520674072
6211 49 35 12173.6676953456
6212 49 48 14953.3108706041
6213 49 14 10951.0060552462
6214 49 30 15254.5302616344
6215 49 67 11159.6332254501
6216 49 33 14478.4291915769
6217 49 42 12666.2997435198
6218 49 87 9609.13952610736
6219 49 65 14566.0508863863
6220 49 77 29413.9966775776
6221 49 75 12611.6193365002
6222 49 78 18683.5922670389
6223 49 13 18721.3904432859
6224 49 73 22997.8693148097
6225 49 34 17101.5758601076
6226 49 39 11047.7293418567
6227 49 89 10883.9441085323
6228 49 81 13042.8288273348
6229 49 68 15949.1576378461
6230 49 40 11586.6730891534
6231 49 91 10812.2187129123
6232 49 66 11787.2067580001
6233 49 61 18133.8199489076
6234 49 7 11675.3099473177
6235 49 46 16226.0117777764
6236 49 92 28427.7990446733
6237 49 63 24096.7346473779
6238 49 53 13199.091042103
6239 49 41 13365.6306645539
6240 49 71 11583.9153866098
6241 49 62 13644.5506625817
6242 49 90 17845.8778815478
6243 49 26 10258.7115674357
6244 49 59 12602.2845478047
6245 49 15 10838.8565896923
6246 49 9 17956.6179671735
6247 49 36 17023.2493206893
6248 49 1 19350.1459561369
6249 49 51 17913.160902999
6250 49 25 12207.1958508544
6251 49 94 11767.6679026182
6252 49 43 16764.2115047504
6253 49 27 14061.0980656701
6254 49 88 18185.4538706954
6255 49 57 18032.8585604681
6256 49 56 18059.6015790233
6257 49 21 9726.76534297835
6258 49 97 10797.9932401392
6259 49 76 17274.44588947
6260 49 11 21962.8231453792
6261 49 3 15456.307848412
6262 49 86 20265.3238289323
6263 49 18 20472.5476650062
6264 49 49 4625.03038969588
6265 49 55 19619.7554980396
6266 49 70 19723.8858893642
6267 49 80 12641.0370333978
6268 49 69 16654.1528912687
6269 49 95 9728.86400536583
6270 49 64 17528.8791391029
6271 49 8 13579.744519713
6272 49 74 11244.1815443629
6273 49 32 18651.4570222535
6274 49 83 10716.8581455683
6275 49 29 19970.1133633597
6276 49 93 12216.702293659
6277 49 72 14921.7544985425
6278 49 100 14358.3717355542
6279 49 99 14003.0683762565
6280 49 22 13761.2764742172
6281 49 58 15896.4431107093
6282 49 96 19490.7594525692
6283 49 17 15047.0843268779
6284 49 10 12782.6524803557
6285 49 6 16616.0720231457
6286 49 4 9841.5556295144
6287 49 5 9544.73752505015
6288 49 79 14746.987903132
6289 49 38 17975.9535068609
6290 49 54 11858.7082505529
6291 49 47 14205.9141306732
6292 49 52 13549.052619578
6293 49 50 28593.0491152233
6294 49 16 17949.8474688394
6295 49 85 24856.6647065942
6296 49 45 38111.3458774931
6297 49 44 20886.8322572698
6298 49 31 21332.5762663444
6299 49 2 17226.258112708
6300 49 84 23852.0716627103
6301 49 23 16832.7679799132
6302 55 82 31903.2788333608
6303 55 20 17394.6329042583
6304 55 12 20854.2416717986
6305 55 60 16183.1514041591
6306 55 24 11955.5283173311
6307 55 98 13389.6272584037
6308 55 37 24812.8583703426
6309 55 19 22293.8034196621
6310 55 28 19034.1606013655
6311 55 35 13423.8948374382
6312 55 48 16328.2161416963
6313 55 14 12131.0808310677
6314 55 30 16643.8120758797
6315 55 67 12359.5491319296
6316 55 33 15827.8636407401
6317 55 42 13939.2658204738
6318 55 87 10712.6096961187
6319 55 65 15920.1537031114
6320 55 77 31345.8769521468
6321 55 75 13881.3859663891
6322 55 78 20230.5871859292
6323 55 13 20257.7406040121
6324 55 73 24705.5572781056
6325 55 34 18577.0072986456
6326 55 39 12234.421048387
6327 55 89 12076.2061765544
6328 55 81 14351.0035212033
6329 55 68 17379.1395588229
6330 55 40 12814.102883433
6331 55 91 11997.9243451541
6332 55 66 13016.292652326
6333 55 61 19642.8390807559
6334 55 7 12909.5008253796
6335 55 46 17661.7338571581
6336 55 92 30337.0441755799
6337 55 63 25852.9560908614
6338 55 53 14519.4210600695
6339 55 41 14672.8435267801
6340 55 71 12813.5102369396
6341 55 62 14958.0607704976
6342 55 90 19354.3954786132
6343 55 26 11417.1804565493
6344 55 59 13868.6865777825
6345 55 15 12022.5646776398
6346 55 9 19475.9272001924
6347 55 36 18504.9533133779
6348 55 1 20914.8625863196
6349 55 51 19421.714622039
6350 55 25 13467.7502708976
6351 55 94 12987.0546843528
6352 55 43 18213.0646726836
6353 55 27 15408.3042441471
6354 55 88 19704.8774767702
6355 55 57 19546.8793106438
6356 55 56 19596.3845667835
6357 55 21 10858.5324132286
6358 55 97 11978.7898987728
6359 55 76 18754.8462115279
6360 55 11 23639.2711775597
6361 55 3 16865.7434498038
6362 55 86 21881.2485185633
6363 55 18 22097.0082042371
6364 55 49 19619.7554980396
6365 55 55 5407.80477901183
6366 55 70 21307.3456129106
6367 55 80 13909.5200595638
6368 55 69 18118.725249685
6369 55 95 10860.7695548516
6370 55 64 19027.4844799584
6371 55 8 14907.8814933953
6372 55 74 12452.8567353791
6373 55 32 20198.9225025534
6374 55 83 11895.7904318243
6375 55 29 21564.7485019863
6376 55 93 13478.116656132
6377 55 72 16295.4124810215
6378 55 100 15711.6064382816
6379 55 99 15358.4015826581
6380 55 22 15090.0135143571
6381 55 58 17349.2149461904
6382 55 96 21081.1735668064
6383 55 17 16434.6439556246
6384 55 10 14067.146991585
6385 55 6 18079.8575621423
6386 55 4 10975.286926077
6387 55 5 10657.5877075335
6388 55 79 16113.128388555
6389 55 38 19487.5147934612
6390 55 54 13095.1409623727
6391 55 47 15548.4102341459
6392 55 52 14877.9997775223
6393 55 50 30502.7041167755
6394 55 16 19460.547825997
6395 55 85 26629.8157497802
6396 55 45 40303.2463775698
6397 55 44 22509.6286006101
6398 55 31 22977.8287802949
6399 55 2 18690.2813346239
6400 55 84 25590.8398004093
6401 55 23 18295.5084173561
6402 70 82 32013.4602153483
6403 70 20 17518.591088074
6404 70 12 20971.5716479726
6405 70 60 16268.023259184
6406 70 24 12043.7140305548
6407 70 98 13501.0410922792
6408 70 37 24913.7263362092
6409 70 19 22396.591018874
6410 70 28 19156.8284359461
6411 70 35 13520.1268260141
6412 70 48 16444.0932131243
6413 70 14 12240.9544063936
6414 70 30 16760.6380428225
6415 70 67 12461.6115898991
6416 70 33 15942.7947796337
6417 70 42 14063.4022985954
6418 70 87 10816.5958742197
6419 70 65 16032.636756002
6420 70 77 31471.5385110186
6421 70 75 13973.1457306406
6422 70 78 20344.4271052012
6423 70 13 20387.782697361
6424 70 73 24782.8400394236
6425 70 34 18706.2627621156
6426 70 39 12314.9381718607
6427 70 89 12157.5587869281
6428 70 81 14437.0301837955
6429 70 68 17475.3851190831
6430 70 40 12898.0623986971
6431 70 91 12085.8146646842
6432 70 66 13107.5268322673
6433 70 61 19759.9754198605
6434 70 7 12985.5390670513
6435 70 46 17773.8902674642
6436 70 92 30433.6576875769
6437 70 63 25954.8517523955
6438 70 53 14589.8624242256
6439 70 41 14791.7147055642
6440 70 71 12900.1559650047
6441 70 62 15064.1446121885
6442 70 90 19462.8140840568
6443 70 26 11506.3254143134
6444 70 59 13955.2066631484
